Steps,Policy/Entropy,Environment/Lesson,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss
2610000,0.65044487,6.0,-0.3998917,0.04825551,-0.9982999312807805,248.0,-0.9983248618932871,0.11060708961807765,6.643057e-06,0.10047959,9.431335e-05,0.044981547,0.028422195
2620000,0.6202905,6.0,-0.3998469,0.04611675,-1.0253665993688628,242.175,-1.02468300156477,0.10338684950569053,0.00013956733,0.091781825,9.355809e-05,0.043158498,0.026677813
2630000,0.65170926,6.0,-0.39983848,0.043669567,-1.0033495266490229,243.1219512195122,-1.0033496705497182,0.10537424229267167,9.052951e-05,0.09748916,9.280707e-05,0.04143441,0.027711641
2640000,0.65707844,6.0,-0.3976098,0.042930894,-0.9984332646010443,248.0,-0.9984334096312523,0.11071102730929852,7.838571e-06,0.095107555,9.196956e-05,0.04515384,0.030659046
2650000,0.660851,6.0,-0.40580386,0.04109753,-1.0215609075115404,247.6829268292683,-1.021561052741074,0.11193519767101218,0.00015079466,0.093304075,9.113163e-05,0.045841586,0.027961891
2660000,0.6221533,6.0,-0.40608427,0.042460475,-1.01274789861835,239.41463414634146,-1.012748040077163,0.11197637466759217,0.00010856182,0.103769295,9.037735e-05,0.04660933,0.028880356
2670000,0.61945325,6.0,-0.41005602,0.045103166,-1.0046828598772153,243.34146341463415,-1.0048000797629357,0.12043869812041522,0.00021673487,0.10473492,8.9630936e-05,0.049473107,0.036376726
2680000,0.62260765,6.0,-0.40705785,0.046047814,-0.9990332645422313,248.0,-0.9990569905536931,0.1063125177127559,3.1962027e-05,0.09971843,8.879659e-05,0.042174745,0.04222366
2690000,0.64390737,6.0,-0.4038875,0.04537455,-1.0172999328002335,246.325,-1.0177436684950805,0.1242367789053764,0.0002673315,0.096714325,8.8043074e-05,0.04724494,0.044068035
2700000,0.6241472,6.0,-0.4073326,0.04858893,-1.0317332631500904,243.65,-1.0309594288104917,0.1205911186591881,0.000109805005,0.09604673,8.729424e-05,0.04687909,0.034587525
2710000,0.6305173,6.0,-0.40251088,0.04812127,-1.0295934282163748,243.390243902439,-1.029593578199061,0.10976237840041882,0.00023172458,0.09074852,8.645817e-05,0.045567557,0.026247883
2720000,0.632148,6.0,-0.40644932,0.047065504,-1.0072519654044654,244.0731707317073,-1.0075000777840615,0.11048621414229273,0.00010198385,0.09575907,8.5625026e-05,0.044143144,0.02481277
2730000,0.64450693,6.0,-0.4032793,0.045006905,-0.9984389556594556,248.0,-0.9983740594328904,0.10740259780389506,7.0474534e-06,0.09776525,8.4870946e-05,0.04304553,0.025723409
2740000,0.62777525,6.0,-0.40398473,0.04263321,-1.0306332650885452,243.525,-1.0298862573577137,0.11505987685991496,0.0001876618,0.095212236,8.411742e-05,0.046058178,0.036591124
2750000,0.6160148,6.0,-0.4045302,0.041998528,-1.0029267624315874,243.09756097560975,-1.0030667439103127,0.11071836985647679,8.330104e-05,0.09679729,8.32854e-05,0.045810133,0.033088814
2760000,0.6240419,6.0,-0.40445292,0.041882694,-1.018666602903977,235.7906976744186,-1.0186047290646754,0.13002832446160706,0.00047650392,0.103806615,8.245519e-05,0.05045594,0.028949931
2770000,0.57833105,6.0,-0.3993706,0.045339376,-0.9980170252935913,248.0,-0.9980855484803518,0.11774712294722214,1.4765645e-05,0.09500791,8.170655e-05,0.049130805,0.02705104
2780000,0.5036797,6.0,-0.41386804,0.05784076,-1.11257136177959,234.76190476190476,-1.1098915435547052,0.15361342847693799,0.0008736333,0.10167928,8.095228e-05,0.062439047,0.031859957
2790000,0.53979695,6.0,-0.43012068,0.051218804,-1.0624665966257454,244.95,-1.0624667502939702,0.13179996265098454,0.0003849829,0.09626973,8.012586e-05,0.055650987,0.030624202
2800000,0.565591,6.0,-0.41242594,0.044425827,-1.061555488716944,239.73809523809524,-1.0630569865063924,0.10563061195539265,0.00038489717,0.10297789,7.928834e-05,0.041660972,0.025529658
2810000,0.5578422,6.0,-0.40687585,0.043743815,-1.0397665983531623,245.55,-1.0387968268336318,0.11349262333497769,8.436288e-06,0.09814675,7.8531004e-05,0.04396546,0.03642249
2820000,0.55929923,6.0,-0.40429774,0.04489002,-1.0086999334162101,244.125,-1.008700079470873,0.10212866961956024,0.00019567998,0.09629508,7.778456e-05,0.044018514,0.033588022
2830000,0.58762443,6.0,-0.4030609,0.0441284,-1.0229267592473728,247.73170731707316,-1.0229269106213639,0.11137117490899272,0.00010802517,0.101197645,7.694819e-05,0.042615082,0.02432652
2840000,0.5695249,6.0,-0.40393725,0.045761608,-0.9996332644834183,248.0,-0.9996334165334702,0.09770953767001629,1.0334338e-05,0.09345214,7.619325e-05,0.038628977,0.024311323
2850000,0.6043305,6.0,-0.40343705,0.046183832,-0.9995999311562628,248.0,-0.9996000826358795,0.10469605112448335,1.0645759e-05,0.100664616,7.5438365e-05,0.04132287,0.025849897
2860000,0.62744206,6.0,-0.4016598,0.044722855,-1.0161950523828769,246.02439024390245,-1.0166000805795192,0.10112202828750014,0.00012270684,0.09644419,7.460087e-05,0.041976683,0.031661846
2870000,0.63650477,6.0,-0.40163812,0.04327304,-0.9999999310821295,248.0,-1.0000000894069672,0.10884285863579773,1.5431175e-05,0.09564729,7.376723e-05,0.042544466,0.031925306
2880000,0.6224522,6.0,-0.40341157,0.045523424,-1.0188999325211625,240.375,-1.0189000867307185,0.11041246922686695,0.00015004532,0.0954031,7.301552e-05,0.047265973,0.034073576
2890000,0.6327933,6.0,-0.4009301,0.044150475,-0.9993999311409425,248.0,-0.9994000859558583,0.10622563320212067,4.415507e-06,0.102774814,7.226153e-05,0.04088391,0.04080901
2900000,0.63657886,6.0,-0.40106446,0.046345957,-1.0414147607671718,219.86666666666667,-1.0414148886998496,0.11341557337178124,0.0016257085,0.10163267,7.142581e-05,0.04987283,0.044664558
2910000,0.618521,6.0,-0.40333506,0.04419233,-1.0060487117039085,243.70731707317074,-1.006048848716224,0.11740193961233628,0.00014612202,0.098049425,7.0599606e-05,0.046896428,0.03921574
2920000,0.6069051,6.0,-0.40039274,0.044490065,-1.0192519679620136,240.90243902439025,-1.0192521018225973,0.1072330845111027,0.00022623691,0.09400523,6.9851456e-05,0.043176994,0.035947435
2930000,0.58084244,6.0,-0.41218162,0.044711806,-1.015365012222901,246.14285714285714,-1.0157724284544223,0.10378057895818861,0.00013865702,0.10147854,6.91069e-05,0.041080385,0.035686035
2940000,0.62276244,6.0,-0.40834108,0.04131364,-1.0320332668954506,243.875,-1.0312195849127885,0.1011027269428823,0.00017804078,0.101076506,6.827119e-05,0.040357552,0.03540633
2950000,0.59819275,6.0,-0.40038514,0.041296586,-0.9979828373194696,248.0,-0.9979829765283145,0.09824112616479397,1.0780833e-05,0.09590643,6.7518646e-05,0.039483972,0.034066718
2960000,0.62630665,6.0,-0.3940236,0.04198997,-1.0041625329304669,243.390243902439,-1.0043000712990762,0.1078113665804267,0.00014623805,0.099092,6.6767985e-05,0.042836957,0.035273947
2970000,0.61488557,6.0,-0.39316088,0.04367585,-1.0187300911860628,241.14285714285714,-1.018730233112971,0.10623205838991064,0.000127295,0.09712829,6.5931745e-05,0.044931743,0.034558557
2980000,0.6095434,6.0,-0.40096357,0.042467557,-1.0310475556789676,238.26190476190476,-1.0310476947398413,0.09756962524815685,0.00028859702,0.10134016,6.509925e-05,0.039965607,0.025286565
2990000,0.6325596,6.0,-0.40548438,0.04131974,-0.998596422502918,248.0,-0.998598364683298,0.10383596338140659,1.8660301e-05,0.10252684,6.4352294e-05,0.041907642,0.03257633
3000000,0.64592767,6.0,-0.40626103,0.039946184,-1.020747897624061,247.3658536585366,-1.021333409845829,0.09925775276497006,0.00013232311,0.09286131,6.3598745e-05,0.04086653,0.031566136
3010000,0.6267557,6.0,-0.40827852,0.042157054,-1.0204552198794283,241.29268292682926,-1.0199048405601865,0.11029719587947641,0.00030648956,0.09341446,6.276219e-05,0.046869658,0.036335744
3020000,0.61992437,6.0,-0.40267366,0.04341979,-1.0229666013969108,241.625,-1.0229667395353317,0.10916983839124442,0.00019872964,0.09966994,6.1923754e-05,0.04290846,0.027662333
3030000,0.59934604,6.0,-0.41223186,0.04226304,-1.0067300916250264,244.0952380952381,-1.0067302336295445,0.09959353102991979,1.976284e-05,0.09409416,6.116945e-05,0.0402664,0.024498753
3040000,0.63402766,6.0,-0.40901795,0.039572593,-0.9979999313363805,248.0,-0.9980000704526901,0.09531636536121368,0.0001352322,0.09482704,6.0417515e-05,0.039864965,0.02713238
3050000,0.6243386,6.0,-0.40255737,0.040001996,-0.9980332646693568,248.0,-0.9980334036052227,0.0971074446104467,7.4540962e-06,0.09568853,5.9578742e-05,0.03878147,0.0273736
3060000,0.6073411,6.0,-0.39984846,0.041523702,-0.9979999313363805,248.0,-0.9980000704526901,0.09563362747430801,5.178051e-06,0.09624104,5.8823804e-05,0.038860783,0.025498552
3070000,0.5918171,6.0,-0.39928687,0.038672328,-0.9979999313363805,248.0,-0.9979829765283145,0.09994171129969451,4.4840003e-06,0.10108534,5.8069018e-05,0.040779095,0.026188608
3080000,0.5734397,6.0,-0.399074,0.04246515,-0.9979999313363805,248.0,-0.9980163305270963,0.10832209467160993,5.645407e-06,0.098471075,5.723015e-05,0.041153666,0.029964399
3090000,0.553606,6.0,-0.40183425,0.046082117,-0.9980332646693568,248.0,-0.9980171643770658,0.10754596981673668,3.7515132e-05,0.10089042,5.6391385e-05,0.04010819,0.026240692
3100000,0.5828192,6.0,-0.4046405,0.041895144,-1.0071544044810097,244.21951219512195,-1.0071870633741704,0.10896029986622857,0.00012646378,0.102058955,5.563864e-05,0.045686357,0.029417112
3110000,0.5768063,6.0,-0.40576333,0.04190245,-1.0129755409036922,239.4390243902439,-1.0129106371867946,0.10589454014126848,0.00021193309,0.10229745,5.488248e-05,0.041533716,0.027826667
3120000,0.6052497,6.0,-0.4026474,0.039516695,-0.9986332646105438,248.0,-0.9986667407722007,0.10631519765025232,1.0795429e-05,0.09681243,5.4043503e-05,0.043518644,0.036025323
3130000,0.6277331,6.0,-0.39915663,0.0411995,-1.0053983075805464,243.6341463414634,-1.0056000731885433,0.10280377389863134,5.8332466e-06,0.0944918,5.328846e-05,0.04064933,0.0323117
3140000,0.6534416,6.0,-0.4020717,0.041782774,-1.0191218815176044,247.02439024390245,-1.0190569809297236,0.105690136551857,0.00017438836,0.09752446,5.2540126e-05,0.042700086,0.033397682
3150000,0.62340796,6.0,-0.4017229,0.038538676,-1.0016332666855305,242.55,-1.0015935694299094,0.10914115880320711,0.00014235612,0.10056381,5.170342e-05,0.044882912,0.03551488
3160000,0.6348541,6.0,-0.40623635,0.040470243,-1.0062113156337746,243.9268292682927,-1.0064334079623223,0.10890505397692322,8.329602e-05,0.09772678,5.087142e-05,0.043930963,0.03938833
3170000,0.6224502,6.0,-0.41934976,0.04319174,-1.027499932004139,242.9,-1.0267642969038429,0.11211398966246988,0.00035492438,0.096560314,5.012562e-05,0.045716245,0.05663234
3180000,0.6514619,6.0,-0.4045698,0.04168623,-0.9983247175979881,248.0,-0.9983248626574491,0.10256440125596829,6.186264e-06,0.09478587,4.937039e-05,0.040735807,0.038881086
3190000,0.62220824,6.0,-0.4012877,0.042444754,-1.0015813285257493,243.02325581395348,-1.00161912327721,0.1037879590654657,7.432801e-06,0.09393156,4.8531627e-05,0.041307848,0.02931979
3200000,0.6245797,6.0,-0.40040177,0.04247919,-0.9980170252935913,248.0,-0.998066744953394,0.10570660652592778,0.00014752921,0.10033261,4.7783768e-05,0.041793145,0.037868142
3210000,0.63307124,6.0,-0.39874366,0.043396186,-0.9979999312781729,248.0,-0.9980171720186869,0.10034143093686837,7.821986e-06,0.09496397,4.702914e-05,0.041324366,0.027449453
3220000,0.64116937,6.0,-0.40281123,0.041794162,-1.0188291985655158,247.09756097560975,-1.0187643046786146,0.09869008811145294,0.00012598088,0.10668744,4.6192523e-05,0.041078504,0.030256549
3230000,0.639239,6.0,-0.4024393,0.04168666,-0.9980170252935913,248.0,-0.998066744953394,0.10451170718297362,6.161189e-06,0.09887955,4.535443e-05,0.043366823,0.031075537
3240000,0.6351804,6.0,-0.40250644,0.04313115,-0.9979999312781729,248.0,-0.9980171720186869,0.12300172839791347,2.028535e-05,0.0915977,4.459931e-05,0.049521938,0.035969995
3250000,0.5997923,6.0,-0.4077943,0.050817955,-1.0466031077306805,236.4047619047619,-1.046603248942466,0.11914344335950557,0.00019036702,0.094515815,4.3846776e-05,0.046170875,0.03229517
3260000,0.6293779,6.0,-0.41708338,0.049902473,-0.9916745361517227,234.35714285714286,-0.9918062756227892,0.10666069176134675,0.001418266,0.09849404,4.3015156e-05,0.048712756,0.03301078
3270000,0.64900553,6.0,-0.40564248,0.04406868,-1.0113015225866722,239.33333333333334,-1.0113016608215513,0.10238923292074885,0.00017718918,0.09718225,4.2188283e-05,0.041893642,0.041954137
3280000,0.64266413,6.0,-0.40520486,0.04093642,-0.9984332646010443,248.0,-0.9984334096312523,0.10547906467691064,2.739777e-05,0.09656918,4.1436087e-05,0.04061604,0.040509745
3290000,0.6737573,6.0,-0.40229434,0.04064302,-1.0049332670168951,243.375,-1.0049334071576594,0.104832109156996,0.00012442505,0.09045337,4.0683106e-05,0.042989533,0.036547787
3300000,0.7018823,6.0,-0.40375894,0.0410296,-1.0313487708958429,238.7906976744186,-1.0321587976955233,0.09921913784706876,0.00024011191,0.097900376,3.9847586e-05,0.041044764,0.03808345
3310000,0.7060116,6.0,-0.4016122,0.040730298,-1.0135725802825526,245.4102564102564,-1.0131667368113995,0.10724949724972248,0.00017811469,0.10630061,3.909327e-05,0.04196458,0.03559524
3320000,0.6996392,6.0,-0.40082905,0.04164013,-1.007111043968637,244.21428571428572,-1.0072846281819228,0.10485768945115369,9.594326e-05,0.098690055,3.8338796e-05,0.04146702,0.037445992
3330000,0.70603544,6.0,-0.40388203,0.04124547,-1.0038332670985255,243.075,-1.0037399116085797,0.10523930132934232,0.0001790667,0.09469203,3.7505837e-05,0.043387394,0.050205372
3340000,0.70077455,6.0,-0.40264216,0.041285023,-0.9986999312706757,248.0,-0.9987009289937142,0.11038527016838391,2.8248192e-05,0.101846755,3.6667985e-05,0.042960364,0.04453991
3350000,0.70933586,6.0,-0.3992998,0.044306207,-1.0101462741689076,244.8048780487805,-1.0101138956663085,0.11405012802016444,9.481651e-05,0.10247254,3.5913363e-05,0.046370033,0.045429908
3360000,0.69972855,6.0,-0.39687878,0.044942204,-0.9983665979409124,248.0,-0.9984334096312523,0.1121828380972147,2.0257066e-05,0.09545473,3.5158853e-05,0.044127215,0.03955607
3370000,0.69986,6.0,-0.39756075,0.043443907,-0.9984272816994538,248.0,-0.9984000757336616,0.10815616212785244,7.404366e-06,0.093236044,3.43199e-05,0.04257115,0.038950272
3380000,0.70835745,6.0,-0.40382865,0.046841547,-1.0165713644486718,234.73809523809524,-1.01657150047166,0.11907808340731121,0.00021319391,0.09549348,3.356948e-05,0.04918193,0.049558107
3390000,0.70969546,6.0,-0.41011152,0.046536375,-1.0150792983781902,240.28571428571428,-1.0155122643563805,0.10127614960983032,0.00037253601,0.09751832,3.2816544e-05,0.043576546,0.03774989
3400000,0.75011915,6.0,-0.41090488,0.042747382,-1.0229205694160468,242.21428571428572,-1.0228572168520518,0.10864513713334288,0.00012525578,0.09251096,3.198404e-05,0.0413916,0.04741434
3410000,0.73579544,6.0,-0.4037613,0.04311298,-1.0231794172193474,247.71794871794873,-1.0231795593714104,0.10693802818273887,0.00019723739,0.09824552,3.115269e-05,0.04188009,0.034284808
3420000,0.7560128,6.0,-0.4023673,0.041754834,-1.0632194472510912,239.78048780487805,-1.0617143575634276,0.0945922200168882,0.00019771722,0.09831399,3.0404644e-05,0.041518405,0.038604688
3430000,0.7434956,6.0,-0.4065977,0.04125389,-1.0101586610433602,244.9047619047619,-1.010471620937673,0.10517089268783243,0.00027684934,0.092294075,2.9650628e-05,0.039848976,0.036205433
3440000,0.72566223,6.0,-0.40292367,0.0398348,-0.9990084782206955,248.0,-0.998966746032238,0.0966939483769238,9.119774e-06,0.09442468,2.881191e-05,0.0386195,0.028739879
3450000,0.7255511,6.0,-0.4012541,0.0390088,-0.9990332645422313,248.0,-0.9990086265099354,0.09794561192393303,5.8888604e-06,0.0970995,2.797323e-05,0.037968904,0.029172767
3460000,0.7210304,6.0,-0.39978594,0.03856995,-0.9989592808117045,248.0,-0.9990244696779949,0.09343855582722803,4.0290324e-06,0.0997016,2.721823e-05,0.037224058,0.03044799
3470000,0.70348406,6.0,-0.3995954,0.039019845,-0.9990084782206955,248.0,-0.9989402500482706,0.10415462012856434,5.689559e-06,0.097101614,2.6463595e-05,0.042375226,0.033597883
3480000,0.6970887,6.0,-0.39956948,0.03840274,-1.0036507267227752,243.23809523809524,-1.0036508724803017,0.10282985786242145,5.470322e-05,0.103091635,2.5630497e-05,0.04352372,0.03252027
3490000,0.67960745,6.0,-0.39901215,0.038267005,-0.9989823873559209,248.0,-0.9990086265099354,0.09575610416821945,5.531244e-06,0.09733192,2.4875775e-05,0.0378998,0.022430602
3500000,0.64767253,6.0,-0.40069017,0.038970593,-1.0288454620735492,243.3658536585366,-1.0296334125101567,0.10520576164126397,0.00016211707,0.09797725,2.412167e-05,0.04298891,0.028455824
3510000,0.63695985,6.0,-0.40155077,0.041989643,-1.0069267603500587,244.0487804878049,-1.0066984920274644,0.10239057136433465,4.878708e-05,0.09260706,2.328883e-05,0.040700458,0.029321974
